BELNR,BUKRS,GJAHR,BUDAT,BUZEI,HKONT,SHKZG,DMBTR,REF_BILLING
5000000195,DE20,2026,2026-04-14,001,0140000000,S,789.75,9000000195
5000000195,DE20,2026,2026-04-14,002,0800000000,H,789.75,9000000195
5000000196,US10,2025,2025-02-18,001,0140000000,S,623.0,9000000196
5000000196,US10,2025,2025-02-18,002,0800000000,H,623.0,9000000196
5000000197,US10,2025,2025-01-23,001,0140000000,S,882.67,9000000197
5000000197,US10,2025,2025-01-23,002,0800000000,H,882.67,9000000197
5000000198,US10,2026,2026-08-01,001,0140000000,S,2488.16,9000000198
5000000198,US10,2026,2026-08-01,002,0800000000,H,2488.16,9000000198
5000000199,DE20,2025,2025-11-22,001,0140000000,S,1530.39,9000000199
5000000199,DE20,2025,2025-11-22,002,0800000000,H,1530.39,9000000199
5000000200,DE20,2026,2026-02-23,001,0140000000,S,3098.84,9000000200
5000000200,DE20,2026,2026-02-23,002,0800000000,H,3098.84,9000000200
5000000201,DE20,2026,2026-07-14,001,0140000000,S,3425.8,9000000201
5000000201,DE20,2026,2026-07-14,002,0800000000,H,3425.8,9000000201
5000000202,DE20,2025,2025-03-25,001,0140000000,S,3045.96,9000000202
5000000202,DE20,2025,2025-03-25,002,0800000000,H,3045.96,9000000202
5000000203,DE20,2025,2025-09-14,001,0140000000,S,3583.38,9000000203
5000000203,DE20,2025,2025-09-14,002,0800000000,H,3583.38,9000000203
5000000204,US10,2026,2026-07-18,001,0140000000,S,875.2,9000000204
5000000204,US10,2026,2026-07-18,002,0800000000,H,875.2,9000000204
5000000205,US10,2025,2025-01-29,001,0140000000,S,4780.67,9000000205
5000000205,US10,2025,2025-01-29,002,0800000000,H,4780.67,9000000205
5000000206,US10,2025,2025-03-20,001,0140000000,S,4475.21,9000000206
5000000206,US10,2025,2025-03-20,002,0800000000,H,4475.21,9000000206
5000000207,DE20,2026,2026-06-26,001,0140000000,S,1198.89,9000000207
5000000207,DE20,2026,2026-06-26,002,0800000000,H,1198.89,9000000207
5000000208,US10,2026,2026-05-25,001,0140000000,S,2453.35,9000000208
5000000208,US10,2026,2026-05-25,002,0800000000,H,2453.35,9000000208
5000000209,DE20,2025,2025-09-30,001,0140000000,S,5290.25,9000000209
5000000209,DE20,2025,2025-09-30,002,0800000000,H,5290.25,9000000209
5000000210,US10,2024,2024-12-23,001,0140000000,S,4299.16,9000000210
5000000210,US10,2024,2024-12-23,002,0800000000,H,4299.16,9000000210
5000000211,DE20,2026,2026-05-20,001,0140000000,S,6529.48,9000000211
5000000211,DE20,2026,2026-05-20,002,0800000000,H,6529.48,9000000211
5000000212,DE20,2025,2025-04-29,001,0140000000,S,1871.38,9000000212
5000000212,DE20,2025,2025-04-29,002,0800000000,H,1871.38,9000000212
5000000213,DE20,2026,2026-03-21,001,0140000000,S,508.05,9000000213
5000000213,DE20,2026,2026-03-21,002,0800000000,H,508.05,9000000213
5000000214,US10,2025,2025-03-22,001,0140000000,S,3492.1,9000000214
5000000214,US10,2025,2025-03-22,002,0800000000,H,3492.1,9000000214
5000000215,US10,2025,2025-01-04,001,0140000000,S,2107.73,9000000215
5000000215,US10,2025,2025-01-04,002,0800000000,H,2107.73,9000000215
5000000216,DE20,2026,2026-02-04,001,0140000000,S,1417.32,9000000216
5000000216,DE20,2026,2026-02-04,002,0800000000,H,1417.32,9000000216
5000000217,US10,2025,2025-06-28,001,0140000000,S,2811.02,9000000217
5000000217,US10,2025,2025-06-28,002,0800000000,H,2811.02,9000000217
5000000218,US10,2025,2025-06-18,001,0140000000,S,4993.38,9000000218
5000000218,US10,2025,2025-06-18,002,0800000000,H,4993.38,9000000218
5000000219,IN30,2025,2025-08-07,001,0140000000,S,9148.79,9000000219
5000000219,IN30,2025,2025-08-07,002,0800000000,H,9148.79,9000000219
5000000220,DE20,2025,2025-08-17,001,0140000000,S,713.84,9000000220
5000000220,DE20,2025,2025-08-17,002,0800000000,H,713.84,9000000220
5000000221,US10,2025,2025-08-28,001,0140000000,S,1201.58,9000000221
5000000221,US10,2025,2025-08-28,002,0800000000,H,1201.58,9000000221
5000000222,US10,2026,2026-01-04,001,0140000000,S,2584.74,9000000222
5000000222,US10,2026,2026-01-04,002,0800000000,H,2584.74,9000000222
5000000223,DE20,2024,2024-12-06,001,0140000000,S,444.96,9000000223
5000000223,DE20,2024,2024-12-06,002,0800000000,H,444.96,9000000223
5000000224,DE20,2026,2026-01-25,001,0140000000,S,732.84,9000000224
5000000224,DE20,2026,2026-01-25,002,0800000000,H,732.84,9000000224
5000000225,IN30,2025,2025-09-08,001,0140000000,S,21.36,9000000225
5000000225,IN30,2025,2025-09-08,002,0800000000,H,21.36,9000000225
5000000226,DE20,2026,2026-05-11,001,0140000000,S,416.47,9000000226
5000000226,DE20,2026,2026-05-11,002,0800000000,H,416.47,9000000226
5000000227,IN30,2025,2025-04-16,001,0140000000,S,2208.47,9000000227
5000000227,IN30,2025,2025-04-16,002,0800000000,H,2208.47,9000000227
5000000228,DE20,2026,2026-01-14,001,0140000000,S,876.0,9000000228
5000000228,DE20,2026,2026-01-14,002,0800000000,H,876.0,9000000228
5000000229,DE20,2025,2025-02-16,001,0140000000,S,5411.59,9000000229
5000000229,DE20,2025,2025-02-16,002,0800000000,H,5411.59,9000000229
5000000230,IN30,2026,2026-02-09,001,0140000000,S,2566.84,9000000230
5000000230,IN30,2026,2026-02-09,002,0800000000,H,2566.84,9000000230
5000000231,US10,2026,2026-01-29,001,0140000000,S,5405.22,9000000231
5000000231,US10,2026,2026-01-29,002,0800000000,H,5405.22,9000000231
5000000232,US10,2025,2025-10-22,001,0140000000,S,222.54,9000000232
5000000232,US10,2025,2025-10-22,002,0800000000,H,222.54,9000000232
5000000234,DE20,2026,2026-08-10,001,0140000000,S,1743.68,9000000234
5000000234,DE20,2026,2026-08-10,002,0800000000,H,1743.68,9000000234
5000000235,DE20,2025,2025-06-06,001,0140000000,S,878.59,9000000235
5000000235,DE20,2025,2025-06-06,002,0800000000,H,878.59,9000000235
5000000236,IN30,2024,2024-11-18,001,0140000000,S,2662.6,9000000236
5000000236,IN30,2024,2024-11-18,002,0800000000,H,2662.6,9000000236
5000000237,US10,2025,2025-05-14,001,0140000000,S,1623.81,9000000237
5000000237,US10,2025,2025-05-14,002,0800000000,H,1623.81,9000000237
5000000238,DE20,2024,2024-10-16,001,0140000000,S,1231.31,9000000238
5000000238,DE20,2024,2024-10-16,002,0800000000,H,1231.31,9000000238
5000000239,US10,2026,2026-07-02,001,0140000000,S,194.22,9000000239
5000000239,US10,2026,2026-07-02,002,0800000000,H,194.22,9000000239
5000000240,IN30,2026,2026-05-19,001,0140000000,S,2158.5,9000000240
5000000240,IN30,2026,2026-05-19,002,0800000000,H,2158.5,9000000240
5000000241,IN30,2025,2025-01-30,001,0140000000,H,869.63,9000000241
5000000241,IN30,2025,2025-01-30,002,0801000000,S,869.63,9000000241
5000000242,US10,2025,2025-12-20,001,0140000000,S,4267.27,9000000242
5000000242,US10,2025,2025-12-20,002,0800000000,H,4267.27,9000000242
5000000243,IN30,2025,2025-02-13,001,0140000000,S,951.82,9000000243
5000000243,IN30,2025,2025-02-13,002,0800000000,H,951.82,9000000243
5000000244,US10,2026,2026-06-04,001,0140000000,S,1604.41,9000000244
5000000244,US10,2026,2026-06-04,002,0800000000,H,1604.41,9000000244
5000000245,US10,2025,2025-07-19,001,0140000000,S,146.21,9000000245
5000000245,US10,2025,2025-07-19,002,0800000000,H,146.21,9000000245
5000000246,US10,2024,2024-11-01,001,0140000000,S,2212.96,9000000246
5000000246,US10,2024,2024-11-01,002,0800000000,H,2212.96,9000000246
5000000247,US10,2025,2025-12-22,001,0140000000,S,700.35,9000000247
5000000247,US10,2025,2025-12-22,002,0800000000,H,700.35,9000000247
5000000248,US10,2024,2024-11-19,001,0140000000,S,578.0,9000000248
5000000248,US10,2024,2024-11-19,002,0800000000,H,578.0,9000000248
5000000249,US10,2026,2026-07-05,001,0140000000,S,862.88,9000000249
5000000249,US10,2026,2026-07-05,002,0800000000,H,862.88,9000000249
5000000250,US10,2026,2026-07-30,001,0140000000,S,5006.96,9000000250
5000000250,US10,2026,2026-07-30,002,0800000000,H,5006.96,9000000250
5000000251,US10,2025,2025-12-12,001,0140000000,S,493.97,9000000251
5000000251,US10,2025,2025-12-12,002,0800000000,H,493.97,9000000251
5000000252,US10,2025,2025-03-11,001,0140000000,S,7614.52,9000000252
5000000252,US10,2025,2025-03-11,002,0800000000,H,7614.52,9000000252
5000000253,IN30,2026,2026-04-05,001,0140000000,S,147.12,9000000253
5000000253,IN30,2026,2026-04-05,002,0800000000,H,147.12,9000000253
5000000254,US10,2024,2024-10-12,001,0140000000,S,415.87,9000000254
5000000254,US10,2024,2024-10-12,002,0800000000,H,415.87,9000000254
5000000255,US10,2024,2024-12-09,001,0140000000,S,3658.41,9000000255
5000000255,US10,2024,2024-12-09,002,0800000000,H,3658.41,9000000255
5000000256,US10,2025,2025-04-25,001,0140000000,H,452.72,9000000256
5000000256,US10,2025,2025-04-25,002,0801000000,S,452.72,9000000256
5000000257,US10,2024,2024-11-09,001,0140000000,S,1261.52,9000000257
5000000257,US10,2024,2024-11-09,002,0800000000,H,1261.52,9000000257
5000000258,US10,2026,2026-06-15,001,0140000000,S,910.38,9000000258
5000000258,US10,2026,2026-06-15,002,0800000000,H,910.38,9000000258
5000000259,DE20,2026,2026-01-20,001,0140000000,S,5845.5,9000000259
5000000259,DE20,2026,2026-01-20,002,0800000000,H,5845.5,9000000259
5000000260,DE20,2026,2026-04-28,001,0140000000,S,5716.46,9000000260
5000000260,DE20,2026,2026-04-28,002,0800000000,H,5716.46,9000000260
5000000261,US10,2026,2026-01-08,001,0140000000,S,32.4,9000000261
5000000261,US10,2026,2026-01-08,002,0800000000,H,32.4,9000000261
5000000262,US10,2025,2025-02-25,001,0140000000,S,700.35,9000000262
5000000262,US10,2025,2025-02-25,002,0800000000,H,700.35,9000000262
5000000263,DE20,2025,2025-04-08,001,0140000000,S,37.51,9000000263
5000000263,DE20,2025,2025-04-08,002,0800000000,H,37.51,9000000263
5000000264,US10,2025,2025-12-05,001,0140000000,S,824.31,9000000264
5000000264,US10,2025,2025-12-05,002,0800000000,H,824.31,9000000264
5000000265,US10,2025,2025-12-18,001,0140000000,S,2816.81,9000000265
5000000265,US10,2025,2025-12-18,002,0800000000,H,2816.81,9000000265
5000000266,US10,2025,2025-05-08,001,0140000000,S,2631.85,9000000266
5000000266,US10,2025,2025-05-08,002,0800000000,H,2631.85,9000000266
5000000267,US10,2026,2026-04-24,001,0140000000,S,955.08,9000000267
5000000267,US10,2026,2026-04-24,002,0800000000,H,955.08,9000000267
5000000268,US10,2025,2025-07-11,001,0140000000,S,1869.59,9000000268
5000000268,US10,2025,2025-07-11,002,0800000000,H,1869.59,9000000268
5000000270,US10,2026,2026-06-02,001,0140000000,S,7069.88,9000000270
5000000270,US10,2026,2026-06-02,002,0800000000,H,7069.88,9000000270
5000000272,US10,2025,2025-11-23,001,0140000000,S,353.16,9000000272
5000000272,US10,2025,2025-11-23,002,0800000000,H,353.16,9000000272
5000000273,US10,2025,2025-02-10,001,0140000000,S,1642.74,9000000273
5000000273,US10,2025,2025-02-10,002,0800000000,H,1642.74,9000000273
5000000274,US10,2025,2025-07-31,001,0140000000,S,580.8,9000000274
5000000274,US10,2025,2025-07-31,002,0800000000,H,580.8,9000000274
5000000275,IN30,2025,2025-09-09,001,0140000000,S,2184.41,9000000275
5000000275,IN30,2025,2025-09-09,002,0800000000,H,2184.41,9000000275
5000000276,US10,2024,2024-09-30,001,0140000000,S,1254.9,9000000276
5000000276,US10,2024,2024-09-30,002,0800000000,H,1254.9,9000000276
5000000277,IN30,2026,2026-05-06,001,0140000000,S,501.36,9000000277
5000000277,IN30,2026,2026-05-06,002,0800000000,H,501.36,9000000277
5000000278,US10,2025,2025-01-05,001,0140000000,S,3170.82,9000000278
5000000278,US10,2025,2025-01-05,002,0800000000,H,3170.82,9000000278
5000000279,DE20,2024,2024-10-08,001,0140000000,S,4789.8,9000000279
5000000279,DE20,2024,2024-10-08,002,0800000000,H,4789.8,9000000279
5000000280,DE20,2025,2025-11-13,001,0140000000,S,810.59,9000000280
5000000280,DE20,2025,2025-11-13,002,0800000000,H,810.59,9000000280
5000000281,US10,2026,2026-03-31,001,0140000000,S,2658.88,9000000281
5000000281,US10,2026,2026-03-31,002,0800000000,H,2658.88,9000000281
5000000282,US10,2024,2024-12-10,001,0140000000,S,1985.84,9000000282
5000000282,US10,2024,2024-12-10,002,0800000000,H,1985.84,9000000282
5000000283,US10,2025,2025-08-17,001,0140000000,S,9753.43,9000000283
5000000283,US10,2025,2025-08-17,002,0800000000,H,9753.43,9000000283
5000000284,US10,2024,2024-12-12,001,0140000000,S,5042.75,9000000284
5000000284,US10,2024,2024-12-12,002,0800000000,H,5042.75,9000000284
5000000285,DE20,2025,2025-12-21,001,0140000000,S,799.45,9000000285
5000000285,DE20,2025,2025-12-21,002,0800000000,H,799.45,9000000285
5000000286,DE20,2025,2025-03-18,001,0140000000,S,1631.86,9000000286
5000000286,DE20,2025,2025-03-18,002,0800000000,H,1631.86,9000000286
5000000287,US10,2026,2026-02-05,001,0140000000,S,6093.36,9000000287
5000000287,US10,2026,2026-02-05,002,0800000000,H,6093.36,9000000287
5000000288,IN30,2025,2025-09-20,001,0140000000,S,68.46,9000000288
5000000288,IN30,2025,2025-09-20,002,0800000000,H,68.46,9000000288
5000000289,DE20,2025,2025-10-05,001,0140000000,S,830.12,9000000289
5000000289,DE20,2025,2025-10-05,002,0800000000,H,830.12,9000000289
5000000290,US10,2025,2025-03-05,001,0140000000,S,4633.77,9000000290
5000000290,US10,2025,2025-03-05,002,0800000000,H,4633.77,9000000290
5000000291,IN30,2026,2026-03-26,001,0140000000,S,4120.46,9000000291
5000000291,IN30,2026,2026-03-26,002,0800000000,H,4120.46,9000000291
5000000292,IN30,2024,2024-09-24,001,0140000000,H,250.52,9000000292
5000000292,IN30,2024,2024-09-24,002,0801000000,S,250.52,9000000292
5000000293,US10,2025,2025-05-04,001,0140000000,S,1970.99,9000000293
5000000293,US10,2025,2025-05-04,002,0800000000,H,1970.99,9000000293
5000000294,US10,2024,2024-11-28,001,0140000000,S,1782.33,9000000294
5000000294,US10,2024,2024-11-28,002,0800000000,H,1782.33,9000000294
5000000295,DE20,2024,2024-11-18,001,0140000000,S,974.07,9000000295
5000000295,DE20,2024,2024-11-18,002,0800000000,H,974.07,9000000295
5000000296,US10,2024,2024-09-23,001,0140000000,S,1051.9,9000000296
5000000296,US10,2024,2024-09-23,002,0800000000,H,1051.9,9000000296
5000000297,DE20,2025,2025-10-02,001,0140000000,S,1159.36,9000000297
5000000297,DE20,2025,2025-10-02,002,0800000000,H,1159.36,9000000297
5000000298,DE20,2024,2024-11-10,001,0140000000,S,894.18,9000000298
5000000298,DE20,2024,2024-11-10,002,0800000000,H,894.18,9000000298
5000000299,US10,2024,2024-12-11,001,0140000000,S,1859.29,9000000299
5000000299,US10,2024,2024-12-11,002,0800000000,H,1859.29,9000000299
5000000300,US10,2025,2025-07-27,001,0140000000,S,3567.66,9000000300
5000000300,US10,2025,2025-07-27,002,0800000000,H,3567.66,9000000300
5000000301,US10,2026,2026-01-30,001,0140000000,H,131.31,9000000301
5000000301,US10,2026,2026-01-30,002,0801000000,S,131.31,9000000301
5000000302,DE20,2025,2025-02-09,001,0140000000,S,2503.05,9000000302
5000000302,DE20,2025,2025-02-09,002,0800000000,H,2503.05,9000000302
5000000303,IN30,2026,2026-01-07,001,0140000000,S,1006.67,9000000303
5000000303,IN30,2026,2026-01-07,002,0800000000,H,1006.67,9000000303
5000000304,IN30,2025,2025-10-26,001,0140000000,S,3136.46,9000000304
5000000304,IN30,2025,2025-10-26,002,0800000000,H,3136.46,9000000304
5000000305,US10,2026,2026-07-23,001,0140000000,S,1212.8,9000000305
5000000305,US10,2026,2026-07-23,002,0800000000,H,1212.8,9000000305
5000000306,IN30,2026,2026-05-03,001,0140000000,S,1925.53,9000000306
5000000306,IN30,2026,2026-05-03,002,0800000000,H,1925.53,9000000306
5000000307,IN30,2026,2026-09-11,001,0140000000,S,5754.09,9000000307
5000000307,IN30,2026,2026-09-11,002,0800000000,H,5754.09,9000000307
5000000308,US10,2025,2025-06-04,001,0140000000,H,306.12,9000000308
5000000308,US10,2025,2025-06-04,002,0801000000,S,306.12,9000000308
5000000309,US10,2026,2026-06-27,001,0140000000,S,1588.74,9000000309
5000000309,US10,2026,2026-06-27,002,0800000000,H,1588.74,9000000309
5000000310,US10,2025,2025-05-10,001,0140000000,S,1483.1,9000000310
5000000310,US10,2025,2025-05-10,002,0800000000,H,1483.1,9000000310
5000000311,US10,2025,2025-04-08,001,0140000000,S,101.85,9000000311
5000000311,US10,2025,2025-04-08,002,0800000000,H,101.85,9000000311
5000000312,US10,2025,2025-07-28,001,0140000000,S,2018.91,9000000312
5000000312,US10,2025,2025-07-28,002,0800000000,H,2018.91,9000000312
5000000313,US10,2024,2024-09-30,001,0140000000,S,6614.16,9000000313
5000000313,US10,2024,2024-09-30,002,0800000000,H,6614.16,9000000313
5000000314,IN30,2026,2026-02-25,001,0140000000,S,2168.8,9000000314
5000000314,IN30,2026,2026-02-25,002,0800000000,H,2168.8,9000000314
5000000315,DE20,2024,2024-11-20,001,0140000000,H,252.17,9000000315
5000000315,DE20,2024,2024-11-20,002,0801000000,S,252.17,9000000315
5000000316,US10,2025,2025-12-05,001,0140000000,S,45.32,9000000316
5000000316,US10,2025,2025-12-05,002,0800000000,H,45.32,9000000316
5000000317,US10,2024,2024-10-30,001,0140000000,S,1767.1,9000000317
5000000317,US10,2024,2024-10-30,002,0800000000,H,1767.1,9000000317
5000000318,US10,2025,2025-07-27,001,0140000000,S,1166.74,9000000318
5000000318,US10,2025,2025-07-27,002,0800000000,H,1166.74,9000000318
5000000319,US10,2025,2025-03-20,001,0140000000,S,5116.48,9000000319
5000000319,US10,2025,2025-03-20,002,0800000000,H,5116.48,9000000319
5000000320,US10,2026,2026-08-11,001,0140000000,S,3060.3,9000000320
5000000320,US10,2026,2026-08-11,002,0800000000,H,3060.3,9000000320
5000000321,DE20,2025,2025-04-22,001,0140000000,H,360.75,9000000321
5000000321,DE20,2025,2025-04-22,002,0801000000,S,360.75,9000000321
5000000322,US10,2025,2025-06-04,001,0140000000,S,2383.88,9000000322
5000000322,US10,2025,2025-06-04,002,0800000000,H,2383.88,9000000322
5000000323,US10,2025,2025-04-26,001,0140000000,S,926.56,9000000323
5000000323,US10,2025,2025-04-26,002,0800000000,H,926.56,9000000323
5000000324,DE20,2024,2024-12-17,001,0140000000,S,23.1,9000000324
5000000324,DE20,2024,2024-12-17,002,0800000000,H,23.1,9000000324
5000000325,US10,2025,2025-12-30,001,0140000000,S,1336.09,9000000325
5000000325,US10,2025,2025-12-30,002,0800000000,H,1336.09,9000000325
5000000326,DE20,2025,2025-04-26,001,0140000000,S,2665.15,9000000326
5000000326,DE20,2025,2025-04-26,002,0800000000,H,2665.15,9000000326
5000000327,DE20,2025,2025-04-06,001,0140000000,S,1408.3,9000000327
5000000327,DE20,2025,2025-04-06,002,0800000000,H,1408.3,9000000327
5000000328,DE20,2025,2025-05-05,001,0140000000,S,732.69,9000000328
5000000328,DE20,2025,2025-05-05,002,0800000000,H,732.69,9000000328
5000000329,US10,2025,2025-06-05,001,0140000000,S,11465.78,9000000329
5000000329,US10,2025,2025-06-05,002,0800000000,H,11465.78,9000000329
5000000330,DE20,2026,2026-04-17,001,0140000000,S,1642.89,9000000330
5000000330,DE20,2026,2026-04-17,002,0800000000,H,1642.89,9000000330
5000000331,US10,2025,2025-02-22,001,0140000000,S,1465.4,9000000331
5000000331,US10,2025,2025-02-22,002,0800000000,H,1465.4,9000000331
5000000332,DE20,2024,2024-12-15,001,0140000000,S,491.95,9000000332
5000000332,DE20,2024,2024-12-15,002,0800000000,H,491.95,9000000332
5000000333,US10,2025,2025-05-18,001,0140000000,S,5524.93,9000000333
5000000333,US10,2025,2025-05-18,002,0800000000,H,5524.93,9000000333
5000000334,US10,2025,2025-11-09,001,0140000000,S,720.0,9000000334
5000000334,US10,2025,2025-11-09,002,0800000000,H,720.0,9000000334
5000000335,DE20,2025,2025-04-13,001,0140000000,S,1332.07,9000000335
5000000335,DE20,2025,2025-04-13,002,0800000000,H,1332.07,9000000335
5000000337,US10,2025,2025-06-06,001,0140000000,S,1650.13,9000000337
5000000337,US10,2025,2025-06-06,002,0800000000,H,1650.13,9000000337
5000000338,IN30,2026,2026-08-19,001,0140000000,S,2674.09,9000000338
5000000338,IN30,2026,2026-08-19,002,0800000000,H,2674.09,9000000338
5000000339,DE20,2026,2026-07-01,001,0140000000,S,1610.48,9000000339
5000000339,DE20,2026,2026-07-01,002,0800000000,H,1610.48,9000000339
5000000340,US10,2025,2025-08-09,001,0140000000,S,262.0,9000000340
5000000340,US10,2025,2025-08-09,002,0800000000,H,262.0,9000000340
5000000341,DE20,2025,2025-07-27,001,0140000000,S,3947.67,9000000341
5000000341,DE20,2025,2025-07-27,002,0800000000,H,3947.67,9000000341
5000000342,DE20,2025,2025-01-24,001,0140000000,S,601.92,9000000342
5000000342,DE20,2025,2025-01-24,002,0800000000,H,601.92,9000000342
5000000344,IN30,2026,2026-02-25,001,0140000000,S,110.25,9000000344
5000000344,IN30,2026,2026-02-25,002,0800000000,H,110.25,9000000344
5000000345,US10,2025,2025-03-21,001,0140000000,S,811.37,9000000345
5000000345,US10,2025,2025-03-21,002,0800000000,H,811.37,9000000345
5000000346,DE20,2025,2025-12-17,001,0140000000,S,277.7,9000000346
