LOG_ID,TIMESTAMP,INTERFACE_ID,SOURCE_SYSTEM,TARGET_SYSTEM,MESSAGE_TYPE,STATUS,LATENCY_MS,PAYLOAD_SIZE_KB,RETRY_COUNT
LOG-0003440,2026-08-16 19:50:24.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,32.6,11.56,0
LOG-0000638,2026-08-16 19:54:11.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,233.3,15.71,0
LOG-0003436,2026-08-16 19:58:16.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,44.6,3.84,0
LOG-0001406,2026-08-16 20:20:12.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,72.2,3.46,0
LOG-0001808,2026-08-16 20:26:51.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,32.5,3.15,0
LOG-0002301,2026-08-16 20:38:26.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,35.4,3.42,0
LOG-0000464,2026-08-16 21:12:07.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,106.3,2.0,0
LOG-0002797,2026-08-16 21:19:18.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,59.2,4.58,0
LOG-0002554,2026-08-16 21:25:11.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,59.8,3.01,0
LOG-0004288,2026-08-16 22:03:56.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,51.9,22.21,0
LOG-0000287,2026-08-16 22:26:58.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,32.9,12.28,0
LOG-0001561,2026-08-16 22:29:30.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,FAILED,53.2,2.12,3
LOG-0004537,2026-08-16 22:32:23.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,35.9,9.35,0
LOG-0000424,2026-08-16 22:36:38.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,114.4,16.04,0
LOG-0002711,2026-08-16 23:13:02.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,75.7,26.43,0
LOG-0003637,2026-08-16 23:20:55.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,197.6,3.54,0
LOG-0004732,2026-08-16 23:27:34.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,FAILED,70.9,8.12,2
LOG-0000070,2026-08-16 23:43:36.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,FAILED,91.0,14.1,0
LOG-0004325,2026-08-16 23:52:32.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,64.9,1.08,0
LOG-0002730,2026-08-17 00:04:52.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,212.8,25.86,0
LOG-0002478,2026-08-17 00:11:03.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,116.2,117.36,0
LOG-0000497,2026-08-17 00:16:01.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,64.5,5.26,0
LOG-0003258,2026-08-17 00:17:37.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,116.0,11.22,0
LOG-0004517,2026-08-17 00:31:30.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,743.6,17.6,0
LOG-0004168,2026-08-17 00:34:47.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,78.2,3.06,0
LOG-0003004,2026-08-17 00:41:36.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,101.5,8.32,0
LOG-0003455,2026-08-17 00:44:20.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,107.6,12.74,0
LOG-0001138,2026-08-17 00:46:59.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,FAILED,64.3,34.36,0
LOG-0004463,2026-08-17 00:54:51.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,21.1,6.64,0
LOG-0002133,2026-08-17 00:59:54.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,95.2,2.01,0
LOG-0002725,2026-08-17 01:12:46.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,74.0,12.23,0
LOG-0000883,2026-08-17 01:16:53.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,75.3,5.78,0
LOG-0000601,2026-08-17 01:19:16.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,43.0,3.33,0
LOG-0002070,2026-08-17 01:35:22.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,73.4,1.11,0
LOG-0004142,2026-08-17 01:37:30.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,45.9,12.83,0
LOG-0003291,2026-08-17 01:48:34.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,104.7,31.29,0
LOG-0001840,2026-08-17 01:58:19.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,51.8,8.79,0
LOG-0004498,2026-08-17 02:03:36.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,53.9,98.52,0
LOG-0004600,2026-08-17 02:13:51.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,41.7,102.0,0
LOG-0002913,2026-08-17 02:23:11.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,80.7,47.23,0
LOG-0000807,2026-08-17 02:52:16.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,100.2,16.8,0
LOG-0004727,2026-08-17 03:02:19.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,68.6,1.36,0
LOG-0000345,2026-08-17 03:05:43.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,122.2,13.92,0
LOG-0000580,2026-08-17 03:14:42.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,57.8,9.95,0
LOG-0003852,2026-08-17 03:20:30.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,26.8,0.35,0
LOG-0002028,2026-08-17 03:22:18.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,52.7,3.4,0
LOG-0004613,2026-08-17 03:24:25.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,68.4,22.8,0
LOG-0003706,2026-08-17 03:31:19.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,124.4,11.52,0
LOG-0000674,2026-08-17 03:39:42.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,105.3,3.73,0
LOG-0004335,2026-08-17 03:41:14.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,82.8,15.8,0
LOG-0003256,2026-08-17 03:57:01.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,TIMEOUT,257.7,2.07,0
LOG-0004579,2026-08-17 03:57:47.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,FAILED,49.1,13.56,2
LOG-0002014,2026-08-17 04:02:48.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,86.8,24.17,0
LOG-0001306,2026-08-17 04:05:23.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,45.4,4.1,0
LOG-0002734,2026-08-17 04:05:43.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,141.4,3.39,0
LOG-0003155,2026-08-17 04:31:26.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,119.4,33.71,0
LOG-0003266,2026-08-17 04:31:34.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,FAILED,287.6,5.58,0
LOG-0000197,2026-08-17 04:35:58.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,323.9,20.84,0
LOG-0001135,2026-08-17 04:44:12.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,41.3,1.89,0
LOG-0002333,2026-08-17 05:05:57.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,74.2,5.71,0
LOG-0000568,2026-08-17 05:11:48.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,69.0,10.13,0
LOG-0002878,2026-08-17 05:24:13.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,170.1,1.47,0
LOG-0001330,2026-08-17 05:27:13.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,59.7,25.67,0
LOG-0000206,2026-08-17 05:41:40.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,98.2,21.11,0
LOG-0003176,2026-08-17 06:19:28.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,FAILED,45.0,1.64,0
LOG-0004624,2026-08-17 06:23:11.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,12.0,24.84,0
LOG-0004239,2026-08-17 06:28:13.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,53.0,5.79,0
LOG-0002233,2026-08-17 06:30:30.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,146.6,7.68,0
LOG-0002668,2026-08-17 06:32:47.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,63.1,9.12,0
LOG-0000921,2026-08-17 06:36:57.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,134.2,10.48,0
LOG-0002353,2026-08-17 06:46:12.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,194.2,1.31,0
LOG-0003345,2026-08-17 06:52:41.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,51.0,13.78,0
LOG-0002281,2026-08-17 07:07:28.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,45.6,12.83,0
LOG-0000218,2026-08-17 07:10:36.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,126.4,23.71,0
LOG-0003523,2026-08-17 07:21:48.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,80.3,30.4,0
LOG-0004150,2026-08-17 07:23:37.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,FAILED,422.1,7.6,2
LOG-0003216,2026-08-17 07:35:16.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,37.8,3.0,0
LOG-0000143,2026-08-17 07:54:52.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,128.9,40.84,0
LOG-0000187,2026-08-17 08:00:19.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,1323.2,2.78,0
LOG-0002344,2026-08-17 08:02:35.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,21.6,2.46,0
LOG-0003863,2026-08-17 08:11:37.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,44.2,6.17,0
LOG-0000785,2026-08-17 08:17:27.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,183.3,8.25,0
LOG-0004994,2026-08-17 08:29:01.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,91.5,6.34,0
LOG-0004109,2026-08-17 08:32:46.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,RETRY,73.4,13.0,3
LOG-0002341,2026-08-17 08:39:53.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,132.0,4.32,0
LOG-0002786,2026-08-17 09:22:56.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,86.0,3.34,0
LOG-0004006,2026-08-17 09:44:25.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,65.9,7.1,0
LOG-0003833,2026-08-17 09:45:01.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,68.4,91.67,0
LOG-0002779,2026-08-17 09:45:19.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,58.8,10.99,0
LOG-0000165,2026-08-17 09:45:48.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,58.3,2.89,0
LOG-0001034,2026-08-17 09:53:41.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,128.3,14.59,0
LOG-0003057,2026-08-17 09:57:27.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,30.8,5.05,0
LOG-0002112,2026-08-17 10:14:07.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,35.9,30.65,0
LOG-0001798,2026-08-17 10:21:59.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,66.8,6.48,0
LOG-0000383,2026-08-17 10:29:50.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,89.8,1.26,0
LOG-0000315,2026-08-17 10:31:28.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,52.3,4.26,0
LOG-0002535,2026-08-17 10:32:03.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,46.6,6.26,0
LOG-0004681,2026-08-17 10:36:39.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,53.5,15.48,0
LOG-0002303,2026-08-17 10:37:13.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,36.4,6.33,0
LOG-0001224,2026-08-17 10:41:09.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,96.0,9.28,0
LOG-0001567,2026-08-17 10:52:26.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,36.1,67.0,0
LOG-0003322,2026-08-17 11:01:31.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,RETRY,51.4,8.06,0
LOG-0002624,2026-08-17 11:13:01.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,FAILED,50.8,14.66,0
LOG-0001322,2026-08-17 11:17:21.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,26.2,1.13,0
LOG-0001325,2026-08-17 11:26:17.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,26.7,1.91,0
LOG-0003257,2026-08-17 11:27:47.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,58.5,38.01,0
LOG-0003610,2026-08-17 11:34:46.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,104.9,7.46,0
LOG-0004771,2026-08-17 11:46:42.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,RETRY,108.7,6.79,2
LOG-0003748,2026-08-17 11:48:46.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,91.2,7.29,0
LOG-0003175,2026-08-17 12:12:24.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,RETRY,48.2,2.36,2
LOG-0002750,2026-08-17 12:40:33.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,RETRY,40.6,5.82,3
LOG-0004241,2026-08-17 12:55:20.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,FAILED,122.1,12.11,1
LOG-0002942,2026-08-17 13:07:28.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,20.0,2.35,0
LOG-0001533,2026-08-17 13:07:47.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,111.8,37.87,0
LOG-0001452,2026-08-17 13:22:20.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,41.7,3.5,0
LOG-0001160,2026-08-17 13:30:29.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,55.7,8.45,0
LOG-0004244,2026-08-17 13:40:21.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,64.9,23.66,0
LOG-0002472,2026-08-17 13:48:47.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,210.2,20.92,0
LOG-0004704,2026-08-17 13:49:40.079035,IF-005,SAP_S4HANA,BTP_APP,OData,FAILED,52.7,6.16,0
LOG-0001450,2026-08-17 13:51:12.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,78.6,26.03,0
LOG-0003594,2026-08-17 13:53:07.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,59.8,13.15,0
LOG-0000840,2026-08-17 14:01:23.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,62.3,4.84,0
LOG-0002246,2026-08-17 14:10:38.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,83.0,12.07,0
LOG-0001868,2026-08-17 14:12:41.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,43.6,10.23,0
LOG-0003132,2026-08-17 14:20:37.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,57.1,8.41,0
LOG-0002751,2026-08-17 14:23:18.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,36.8,1.32,0
LOG-0002576,2026-08-17 14:23:50.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,TIMEOUT,242.4,27.43,2
LOG-0004993,2026-08-17 14:27:39.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,105.8,29.54,0
LOG-0003739,2026-08-17 14:35:07.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,138.7,23.18,0
LOG-0004368,2026-08-17 14:38:02.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,93.2,17.43,0
LOG-0003078,2026-08-17 14:47:59.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,106.5,9.0,0
LOG-0002934,2026-08-17 14:50:03.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,93.5,2.59,0
LOG-0001689,2026-08-17 15:09:48.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,46.8,28.74,0
LOG-0004212,2026-08-17 15:30:19.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,56.5,119.44,0
LOG-0000708,2026-08-17 15:30:57.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,15.8,13.71,0
LOG-0004503,2026-08-17 15:37:35.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,23.2,3.4,0
LOG-0002306,2026-08-17 15:54:14.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,102.3,2.46,0
LOG-0003569,2026-08-17 15:54:30.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,67.3,8.46,0
LOG-0000836,2026-08-17 16:07:11.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,TIMEOUT,214.2,10.79,0
LOG-0004789,2026-08-17 16:09:07.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,23.5,8.63,0
LOG-0001439,2026-08-17 16:25:13.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,81.2,8.37,0
LOG-0001634,2026-08-17 16:39:20.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,36.9,2.02,0
LOG-0004605,2026-08-17 16:45:23.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,66.7,41.14,0
LOG-0000290,2026-08-17 16:51:11.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,13.8,8.17,0
LOG-0000753,2026-08-17 17:07:18.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,71.1,5.81,0
LOG-0003419,2026-08-17 17:09:42.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,28.0,15.49,0
LOG-0000094,2026-08-17 17:19:58.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,FAILED,42.4,1.13,3
LOG-0003760,2026-08-17 17:36:18.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,85.2,1.71,0
LOG-0004562,2026-08-17 17:36:33.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,36.8,7.76,0
LOG-0003456,2026-08-17 17:43:09.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,950.7,5.68,0
LOG-0003157,2026-08-17 17:50:39.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,70.0,13.23,0
LOG-0002163,2026-08-17 17:52:02.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,95.8,13.64,0
LOG-0003444,2026-08-17 17:55:48.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,22.8,5.45,0
LOG-0001528,2026-08-17 18:02:09.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,130.9,22.9,0
LOG-0001436,2026-08-17 18:07:57.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,94.9,13.05,0
LOG-0003515,2026-08-17 18:09:32.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,RETRY,65.9,8.75,1
LOG-0003675,2026-08-17 18:09:41.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,82.5,12.2,0
LOG-0000892,2026-08-17 18:13:13.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,45.4,2.6,0
LOG-0003754,2026-08-17 18:14:05.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,80.1,1.34,0
LOG-0004536,2026-08-17 18:15:34.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,57.3,1.97,0
LOG-0002455,2026-08-17 18:19:36.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,52.4,16.63,0
LOG-0004469,2026-08-17 18:23:06.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,FAILED,1098.6,6.04,0
LOG-0003970,2026-08-17 18:28:47.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,52.5,38.32,0
LOG-0002457,2026-08-17 18:37:11.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,33.7,20.51,0
LOG-0000709,2026-08-17 18:39:40.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,173.2,12.21,0
LOG-0001576,2026-08-17 19:12:36.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,134.4,29.03,0
LOG-0000329,2026-08-17 19:12:51.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,24.3,5.28,0
LOG-0001333,2026-08-17 19:20:16.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,84.9,4.72,0
LOG-0002922,2026-08-17 19:21:42.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,78.0,3.45,0
LOG-0001491,2026-08-17 19:25:50.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,FAILED,65.3,19.26,2
LOG-0004366,2026-08-17 19:31:32.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,70.5,5.33,0
LOG-0004373,2026-08-17 19:42:54.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,56.6,2.23,0
LOG-0002305,2026-08-17 19:46:40.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,79.2,10.81,0
LOG-0000901,2026-08-17 19:48:16.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,79.7,3.42,0
LOG-0004057,2026-08-17 19:49:40.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,50.4,2.82,0
LOG-0002723,2026-08-17 19:50:15.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,108.0,1.83,0
LOG-0004693,2026-08-17 20:00:07.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,RETRY,45.3,1.98,3
LOG-0003483,2026-08-17 20:12:49.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,30.3,4.94,0
LOG-0001568,2026-08-17 20:15:57.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,64.5,17.6,0
LOG-0001424,2026-08-17 20:23:36.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,164.9,8.8,0
LOG-0002037,2026-08-17 20:25:56.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,22.5,41.9,0
LOG-0001695,2026-08-17 20:31:21.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,57.3,3.17,0
LOG-0001584,2026-08-17 20:41:30.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,57.1,3.01,0
LOG-0003567,2026-08-17 21:17:16.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,52.1,20.83,0
LOG-0002848,2026-08-17 21:25:33.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,73.3,16.19,0
LOG-0000337,2026-08-17 21:26:37.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,50.4,3.26,0
LOG-0000808,2026-08-17 21:35:18.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,46.8,2.35,0
LOG-0004820,2026-08-17 22:07:16.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,59.7,9.32,0
LOG-0001819,2026-08-17 22:11:19.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,47.4,4.54,0
LOG-0004000,2026-08-17 22:12:09.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,60.1,11.57,0
LOG-0004455,2026-08-17 22:25:02.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,TIMEOUT,54.8,9.05,1
LOG-0003210,2026-08-17 22:34:46.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,36.8,6.46,0
LOG-0002410,2026-08-17 22:34:46.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,29.7,17.5,0
LOG-0002187,2026-08-17 22:50:54.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,391.7,2.57,0
LOG-0000232,2026-08-17 23:05:35.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,94.2,8.17,0
